sta,group,ecoreg,date,log_q1_mon,sci_1mo,sci_2mo,sci_3mo,sci_4mo,sci_6mo,sci_9mo,sci_12mo,season,trend,remainder,remainder_l1,remainder_l2,anomaly,final_group
bev_buf,GW control,Black Hills Plateau,2004-10-15,1.838,0.147,-0.154,-0.171,-0.277,-0.469,-0.589,-0.7,-0.00019690808855321,-0.42303141814156,0.570228326230114,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2004-11-15,1.842,-0.13,0.069,-0.122,-0.161,-0.36,-0.528,-0.659,0.0255747535500661,-0.406984099011257,0.251409345461191,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2004-12-15,1.814,-0.246,-0.142,-0.004,-0.132,-0.268,-0.457,-0.612,-0.0347612829336891,-0.390936779880953,0.179698062814642,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-01-15,1.781,-0.839,-0.509,-0.318,-0.125,-0.185,-0.452,-0.572,-0.00313792243641316,-0.37488946075065,-0.460972616812937,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-02-15,1.764,-1.398,-1.2,-0.845,-0.599,-0.311,-0.412,-0.556,0.113780192749044,-0.358842141620346,-1.1529380511287,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-03-15,1.72,-2.071,-1.982,-1.681,-1.308,-0.595,-0.433,-0.553,-0.0375991962551985,-0.342794822490043,-1.69060598125476,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-04-15,1.452,-1.947,-2.049,-2.308,-2.276,-2.106,-0.694,-0.71,0.0728754105233956,-0.326747503359739,-1.69312790716366,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-05-15,1.783,0.297,-0.63,-0.837,-0.925,-0.866,-0.571,-0.518,-0.00527216830926609,-0.311322338490682,0.613594506799948,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-06-15,1.816,0.205,0.293,-0.235,-0.393,-0.479,-0.331,-0.271,-0.0249361478061399,-0.295897173621625,0.525833321427765,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-07-15,1.411,-0.359,-0.086,0.036,-0.292,-0.455,-0.461,-0.289,-0.0716468922916011,-0.280472008752568,-0.00688109895583122,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-08-15,1.5,-0.128,-0.256,-0.085,0.012,-0.33,-0.384,-0.354,-0.00118696607832807,-0.26504684388351,0.138233809961839,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-09-15,1.672,-0.177,-0.11,-0.208,-0.036,-0.208,-0.335,-0.277,-0.0334928599705135,-0.249621679014453,0.106114538984967,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-10-15,1.749,-0.401,-0.252,-0.152,-0.222,-0.003,-0.31,-0.32,-0.00019690808855321,-0.234196514145396,-0.166606577766051,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-11-15,1.867,0.1,-0.183,-0.153,-0.114,-0.073,-0.258,-0.303,0.0255747535500661,-0.228105289490081,0.302530535940015,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2005-12-15,1.898,0.614,0.434,0.052,-0.01,-0.135,-0.15,-0.261,-0.0347612829336891,-0.222014064834765,0.870775347768454,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-01-15,1.816,-0.318,0.257,0.288,0.012,-0.019,0.049,-0.243,-0.00313792243641316,-0.21592284017945,-0.0989392373841369,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-02-15,1.911,0.895,0.32,0.498,0.467,0.073,0.009,-0.17,0.113780192749044,-0.209831615524135,0.991051422775091,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-03-15,1.958,1.191,1.12,0.656,0.701,0.349,-0.011,-0.056,-0.0375991962551985,-0.203740390868819,1.43233958712402,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-04-15,1.93,0.688,0.959,1.025,0.757,0.743,0.247,0.169,0.0728754105233956,-0.197649166213504,0.812773755690108,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-05-15,1.665,-0.11,0.187,0.385,0.51,0.533,0.319,0.156,-0.00527216830926609,-0.197132552254914,0.09240472056418,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-06-15,1.452,-0.669,-0.436,-0.241,-0.107,-0.006,0.093,0.071,-0.0249361478061399,-0.196615938296324,-0.447447913897536,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-07-15,1.488,-0.176,-0.438,-0.348,-0.23,-0.079,-0.011,0.086,-0.0716468922916011,-0.196099324337734,0.0917462166293351,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-08-15,1.473,-0.2,-0.189,-0.363,-0.303,-0.142,-0.043,-0.042,-0.00118696607832807,-0.195582710379144,-0.00323032354252795,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-09-15,1.665,-0.204,-0.167,-0.163,-0.283,-0.185,-0.071,-0.022,-0.0334928599705135,-0.195066096420554,0.0245589563910676,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-10-15,1.785,-0.188,-0.181,-0.149,-0.152,-0.237,-0.064,-0.018,-0.00019690808855321,-0.194549482461964,0.00674639055051729,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-11-15,1.928,0.671,0.199,0.037,-0.035,-0.217,-0.063,0.011,0.0255747535500661,-0.193589474312357,0.839014720762291,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2006-12-15,1.8,-0.404,0.248,0.052,-0.023,-0.101,-0.13,-0.037,-0.0347612829336891,-0.19262946616275,-0.176609250903561,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-01-15,1.846,0.092,-0.162,0.264,0.089,-0.023,-0.166,-0.022,-0.00313792243641316,-0.191669458013142,0.286807380449556,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-02-15,1.877,0.491,0.292,0.04,0.34,0.056,-0.184,-0.037,0.113780192749044,-0.190709449863535,0.567929257114491,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-03-15,1.879,0.182,0.344,0.262,0.076,0.177,-0.04,-0.078,-0.0375991962551985,-0.189749441713928,0.409348637969126,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-04-15,1.433,-2.022,-1.582,-1.334,-1.101,-0.605,-0.313,-0.324,0.0728754105233956,-0.188789433564321,-1.90608597695907,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-05-15,1.006,-1.803,-2.061,-1.921,-1.846,-1.837,-1.038,-0.654,-0.00527216830926609,-0.188863048110243,-1.60886478358049,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-06-15,0.679,-2.205,-2.204,-2.345,-2.291,-2.304,-2.221,-1.336,-0.0249361478061399,-0.188936662656166,-1.99112718953769,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-07-15,0.992,-1.352,-1.894,-1.996,-2.115,-2.044,-1.918,-2.049,-0.0716468922916011,-0.189010277202088,-1.09134283050631,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-08-15,1.411,-0.364,-0.909,-1.485,-1.653,-1.753,-1.702,-1.686,-0.00118696607832807,-0.189083891748011,-0.173729142173661,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-09-15,1.574,-0.531,-0.421,-0.817,-1.378,-1.663,-1.607,-1.511,-0.0334928599705135,-0.189157506293934,-0.308349633735553,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-10-15,1.677,-0.791,-0.637,-0.491,-0.801,-1.437,-1.512,-1.424,-0.00019690808855321,-0.189231120839856,-0.601571971071591,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-11-15,1.757,-0.922,-0.859,-0.704,-0.552,-1.278,-1.527,-1.481,0.0255747535500661,-0.187384310731635,-0.760190442818431,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2007-12-15,1.847,0.111,-0.442,-0.634,-0.587,-0.779,-1.511,-1.453,-0.0347612829336891,-0.185537500623414,0.331298783557103,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-01-15,1.792,-0.678,-0.207,-0.521,-0.666,-0.488,-1.409,-1.474,-0.00313792243641316,-0.183690690515193,-0.491171387048394,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-02-15,1.862,0.297,-0.228,-0.066,-0.357,-0.547,-1.206,-1.479,0.113780192749044,-0.181843880406972,0.365063687657928,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-03-15,1.813,-0.705,-0.262,-0.437,-0.258,-0.622,-0.766,-1.504,-0.0375991962551985,-0.179997070298751,-0.487403733446051,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-04-15,1.364,-2.283,-2.034,-1.911,-1.841,-1.784,-0.869,-1.543,0.0728754105233956,-0.17815026019053,-2.17772515033287,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-05-15,1.469,-0.691,-1.401,-1.384,-1.303,-1.186,-1.115,-1.439,-0.00527216830926609,-0.16340519869605,-0.522322632994684,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-06-15,1.957,0.583,0.022,-0.56,-0.592,-0.547,-0.614,-0.771,-0.0249361478061399,-0.14866013720157,0.75659628500771,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-07-15,1.73,0.398,0.503,0.179,-0.242,-0.251,-0.305,-0.313,-0.0716468922916011,-0.13391507570709,0.603561967998691,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-08-15,1.498,-0.133,0.167,0.333,0.119,-0.231,-0.203,-0.356,-0.00118696607832807,-0.11917001421261,-0.0126430197090623,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-09-15,1.751,0.152,0.025,0.208,0.379,-0.126,-0.141,-0.21,-0.0334928599705135,-0.10442495271813,0.289917812688643,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-10-15,1.74,-0.452,-0.077,-0.059,0.125,0.124,-0.14,-0.181,-0.00019690808855321,-0.0896798912236496,-0.362123200687797,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-11-15,1.819,-0.346,-0.4,-0.106,-0.088,0.242,-0.169,-0.149,0.0255747535500661,-0.0618243976895175,-0.309750355860549,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2008-12-15,1.751,-0.981,-0.654,-0.552,-0.231,0.017,-0.184,-0.196,-0.0347612829336891,-0.0339689041553855,-0.912269812910925,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-01-15,1.853,0.182,-0.446,-0.388,-0.424,-0.113,0.08,-0.165,-0.00313792243641316,-0.00611341062125344,0.191251333057667,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-02-15,1.924,1.039,0.66,0.067,-0.013,-0.04,0.237,-0.133,0.113780192749044,0.0217420829128786,0.903477724338077,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-03-15,1.914,0.644,0.919,0.686,0.226,-0.06,0.131,-0.085,-0.0375991962551985,0.0495975764470106,0.632001619808188,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-04-15,1.91,0.522,0.602,0.83,0.718,0.353,0.122,0.173,0.0728754105233956,0.0774530699811427,0.371671519495462,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-05-15,1.656,-0.138,0.116,0.221,0.389,0.285,0.174,0.31,-0.00527216830926609,0.108121683213767,-0.2408495149045,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-06-15,1.675,-0.149,-0.124,0.012,0.082,0.224,0.09,0.281,-0.0249361478061399,0.13879029644639,-0.26285414864025,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-07-15,1.57,0.018,-0.063,-0.069,0.011,0.127,0.055,0.174,-0.0716468922916011,0.169458909679014,-0.0798120173874131,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-08-15,1.564,0.049,0.041,-0.011,-0.022,0.076,0.098,0.099,-0.00118696607832807,0.200127522911638,-0.14994055683331,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-09-15,1.343,-1.217,-0.544,-0.316,-0.226,-0.158,-0.041,-0.102,-0.0334928599705135,0.230796136144262,-1.41430327617375,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-10-15,1.81,-0.033,-0.842,-0.42,-0.261,-0.184,-0.042,-0.077,-0.00019690808855321,0.261464749376886,-0.294267841288333,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-11-15,1.847,-0.085,-0.022,-0.718,-0.382,-0.206,-0.092,-0.063,0.0255747535500661,0.28253906508057,-0.393113818630636,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2009-12-15,1.836,-0.002,0.01,-0.006,-0.619,-0.233,-0.117,-0.021,-0.0347612829336891,0.303613380784255,-0.270852097850566,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-01-15,1.833,-0.089,-0.014,0.03,0.005,-0.302,-0.149,-0.031,-0.00313792243641316,0.324687696487939,-0.410549774051526,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-02-15,1.85,0.14,-0.002,0.023,0.054,-0.53,-0.175,-0.066,0.113780192749044,0.345762012191624,-0.319542204940668,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-03-15,1.939,0.953,0.583,0.359,0.28,0.179,-0.146,-0.056,-0.0375991962551985,0.366836327895308,0.62376286835989,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-04-15,1.941,0.79,0.914,0.76,0.602,0.499,-0.057,-0.046,0.0728754105233956,0.387910643598993,0.329213945877612,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-05-15,2.023,1.326,1.242,1.253,1.119,0.874,0.278,0.176,-0.00527216830926609,0.397040336122751,0.934231832186515,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-06-15,2.154,1.156,1.317,1.316,1.339,1.145,0.964,0.522,-0.0249361478061399,0.406170028646509,0.774766119159631,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-07-15,1.964,0.953,1.08,1.2,1.221,1.209,1.041,0.707,-0.0716468922916011,0.415299721170267,0.609347171121334,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-08-15,1.871,0.976,1.013,1.099,1.182,1.221,1.089,0.791,-0.00118696607832807,0.424429413694026,0.552757552384302,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-09-15,1.885,0.852,1,1.025,1.101,1.196,1.142,1.046,-0.0334928599705135,0.433559106217784,0.45193375375273,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-10-15,1.887,0.483,0.734,0.922,0.969,1.135,1.152,1.046,-0.00019690808855321,0.442688798741542,0.0405081093470111,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-11-15,1.764,-0.851,-0.044,0.387,0.688,0.941,1.073,0.984,0.0255747535500661,0.440459238386571,-1.31703399193664,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2010-12-15,1.827,-0.101,-0.518,-0.05,0.317,0.754,1,0.975,-0.0347612829336891,0.438229678031601,-0.504468395097912,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-01-15,1.923,1,0.47,0.026,0.198,0.678,0.989,1.017,-0.00313792243641316,0.43600011767663,0.567137804759783,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-02-15,1.99,1.692,1.469,0.963,0.51,0.635,0.975,1.085,0.113780192749044,0.43377055732166,1.1444492499293,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-03-15,2.029,2.036,2.032,1.736,1.272,0.788,0.962,1.12,-0.0375991962551985,0.431540996966689,1.64205819928851,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-04-15,1.944,0.816,1.494,1.662,1.532,0.915,0.967,1.115,0.0728754105233956,0.429311436611718,0.313813152864886,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-05-15,1.811,0.401,0.612,0.944,1.167,1.013,0.885,1.044,-0.00527216830926609,0.420076361184451,-0.0138041928751848,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-06-15,1.971,0.622,0.598,0.698,0.895,1.066,0.894,1.03,-0.0249361478061399,0.410841285757183,0.236094862048957,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-07-15,1.871,0.732,0.707,0.68,0.739,0.976,0.85,1.01,-0.0716468922916011,0.401606210329916,0.402040681961685,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-08-15,1.87,0.972,0.878,0.829,0.787,0.929,0.981,0.976,-0.00118696607832807,0.392371134902648,0.58081583117568,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-09-15,1.879,0.811,0.983,0.91,0.882,0.869,1.043,0.953,-0.0334928599705135,0.383136059475381,0.461356800495133,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-10-15,1.821,0.034,0.501,0.801,0.804,0.779,0.965,0.881,-0.00019690808855321,0.373900984048114,-0.33970407595956,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-11-15,1.789,-0.624,-0.206,0.277,0.62,0.716,0.823,0.875,0.0255747535500661,0.360515677808181,-1.01009043135825,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2011-12-15,1.9,0.635,0.039,0.041,0.362,0.695,0.748,0.907,-0.0347612829336891,0.347130371568248,0.322630911365441,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-01-15,1.911,0.862,0.792,0.36,0.243,0.689,0.738,0.898,-0.00313792243641316,0.333745065328316,0.531392857108098,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-02-15,1.921,1.008,1,0.929,0.556,0.547,0.776,0.864,0.113780192749044,0.320359759088383,0.573860048162573,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-03-15,1.923,0.756,0.958,0.967,0.928,0.481,0.777,0.805,-0.0375991962551985,0.30697445284845,0.486624743406748,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-04-15,1.8,-0.256,0.087,0.428,0.578,0.494,0.699,0.729,0.0728754105233956,0.293589146608517,-0.622464557131913,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-05-15,1.581,-0.369,-0.316,-0.155,0.032,0.327,0.378,0.664,-0.00527216830926609,0.284392614230027,-0.648120445920761,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-06-15,1.037,-1.535,-1.106,-0.998,-0.893,-0.643,-0.462,0.322,-0.0249361478061399,0.275196081851536,-1.7852599340454,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-07-15,1.435,-0.302,-0.994,-0.847,-0.799,-0.655,-0.526,0.064,-0.0716468922916011,0.265999549473045,-0.496352657181444,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-08-15,1.011,-1.33,-0.855,-1.157,-1.01,-0.907,-0.709,-0.558,-0.00118696607832807,0.256803017094555,-1.58561605101623,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-09-15,1.554,-0.595,-1.06,-0.794,-1.084,-0.923,-0.754,-0.667,-0.0334928599705135,0.247606484716064,-0.80911362474555,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-10-15,1.788,-0.169,-0.435,-0.872,-0.689,-0.865,-0.737,-0.647,-0.00019690808855321,0.238409952337573,-0.40721304424902,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-11-15,1.888,0.294,0.051,-0.27,-0.755,-0.897,-0.742,-0.587,0.0255747535500661,0.23666713149589,0.0317581149540437,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2012-12-15,1.866,0.304,0.38,0.138,-0.168,-0.564,-0.746,-0.602,-0.0347612829336891,0.234924310654207,0.103836972279482,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-01-15,1.82,-0.267,0.09,0.261,0.095,-0.627,-0.755,-0.644,-0.00313792243641316,0.233181489812524,-0.497043567376111,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-02-15,1.867,0.366,0.028,0.181,0.306,-0.125,-0.805,-0.669,0.113780192749044,0.231438668970841,0.0207811382801152,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-03-15,1.844,-0.284,0.015,-0.097,0.058,0.089,-0.518,-0.706,-0.0375991962551985,0.229695848129158,-0.476096651873959,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-04-15,1.877,0.264,0.074,0.207,0.126,0.332,-0.473,-0.674,0.0728754105233956,0.227953027287475,-0.0368284378108701,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-05-15,1.811,0.399,0.427,0.335,0.376,0.397,0.17,-0.565,-0.00527216830926609,0.238683690033471,0.165588478275795,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-06-15,1.594,-0.342,-0.011,0.067,0.044,0.086,0.195,-0.203,-0.0249361478061399,0.249414352779467,-0.566478204973327,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-07-15,1.48,-0.196,-0.275,-0.084,-0.032,-0.022,0.035,-0.219,-0.0716468922916011,0.260145015525464,-0.384498123233862,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-08-15,1.737,0.551,0.151,-0.01,0.094,0.112,0.146,0.097,-0.00118696607832807,0.27087567827146,0.281311287806868,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-09-15,1.559,-0.58,0.106,-0.008,-0.058,0.05,0.061,0.115,-0.0334928599705135,0.281606341017456,-0.828113481046943,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-10-15,1.801,-0.09,-0.395,0.09,-0.005,0.027,0.067,0.1,-0.00019690808855321,0.292337003763453,-0.382140095674899,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-11-15,1.879,0.21,0.066,-0.253,0.12,-0.051,0.061,0.092,0.0255747535500661,0.318669878895174,-0.13424463244524,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2013-12-15,1.896,0.604,0.488,0.239,-0.099,0.067,0.101,0.106,-0.0347612829336891,0.345002754026896,0.293758528906794,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2014-01-15,1.876,0.463,0.591,0.55,0.324,0.243,0.113,0.134,-0.00313792243641316,0.371335629158617,0.0948022932777962,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2014-02-15,1.898,0.742,0.635,0.687,0.64,0.068,0.057,0.15,0.113780192749044,0.397668504290339,0.230551302960617,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2014-03-15,1.913,0.623,0.729,0.661,0.701,0.477,0.172,0.18,-0.0375991962551985,0.42400137942206,0.236597816833139,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2014-04-15,1.914,0.555,0.615,0.737,0.713,0.736,0.4,0.192,0.0728754105233956,0.450334254553782,0.031790334922823,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2014-05-15,1.956,1.003,0.946,0.939,0.963,0.917,0.539,0.31,-0.00527216830926609,0.472162574844784,0.536109593464482,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2014-06-15,1.974,0.628,0.855,0.876,0.895,0.907,0.859,0.602,-0.0249361478061399,0.493990895135786,0.158945252670354,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2014-07-15,1.718,0.37,0.509,0.675,0.705,0.756,0.768,0.715,-0.0716468922916011,0.515819215426788,-0.0741723231351871,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2014-08-15,1.668,0.346,0.383,0.495,0.624,0.673,0.717,0.603,-0.00118696607832807,0.53764753571779,-0.190460569639462,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2014-09-15,1.879,0.812,0.574,0.516,0.611,0.714,0.759,0.755,-0.0334928599705135,0.559475856008793,0.286017003961721,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2014-10-15,1.953,0.989,0.938,0.69,0.59,0.732,0.787,0.792,-0.00019690808855321,0.581304176299795,0.407892731788758,-3.29922184874405,3.29922184874405,No,GW loss
bev_buf,GW control,Black Hills Plateau,2014-11-15,1.926,0.647,0.876,0.912,0.712,0.66,0.776,0.798,0.0255747535500661,0.589377623848504,0.03204762260143,-3.29922184874405,3.29922184874405,No,GW loss
